controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_b_solver_evals,burn_b_solver_score,insertion_window_conversion_rate,chosen_burn_timing,chosen_burn_angle_deg,chosen_burn_magnitude,chosen_burn_duration,chosen_insertion_mode,pre_burn_state_json,post_burn_state_json,basin_score,handoff_success,controller_variant,sync_strategy,initial_vt_error_ratio,final_vt_error_ratio,min_abs_vt_error_ratio,mean_abs_vt_error_ratio,best_vt_error_before_crossing,best_vt_band,best_vt_band_rank,crossing_vt_band,min_distance_to_recoverable,mean_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,sync_error_at_crossing,best_sync_error,best_pre_cross_sync_window,best_sync_band,best_sync_band_rank,crossing_sync_band,predicted_crossing_step_at_burn,actual_crossing_step,timing_offset_steps,predicted_crossing_vt_error_ratio,actual_crossing_vt_error_ratio,predicted_crossing_sync_error,sync_burn_steps,sync_hold_steps,sync_stage_counts_json,instability
phase27_delayed_sync_burn,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149552186989.3457,149552186989.3457,44.32360005606632,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306287,1.0221286185042529,-0.013817563036137981,-1.1328614653549338,1.022758518467488,0.9987853431099046,1.3361986501889813,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,2808085,0,,0.0,128,-171.85292461519285,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.3067389421076711, ""energy_error_ratio"": 0.7446106894542571, ""r_error_ratio"": -0.01999990717603047, ""vr_ratio"": 0.08632907049245486, ""vt_error_ratio"": 0.3334069574852493}","{""angular_momentum_error_ratio"": -0.019999273212531095, ""energy_error_ratio"": -0.040810106033461135, ""r_error_ratio"": -0.01999927409144883, ""vr_ratio"": 0.002169567917201125, ""vt_error_ratio"": 8.968542082982387e-10}",8.000445052646713,False,phase27_delayed_sync_burn,delayed_synchronization_burn,0.006308609146798016,-1.135564664291367,7.726690802001129e-10,0.9988221694684029,7.726690802001129e-10,D_1x_recoverable,4,unknown,8.000445052646713,8.965213051997363,0.3334069574852493,8.968542082982387e-10,0.3334069565883951,-0.018172115017088708,,7.97611694511625,7.97611694511625,outside_3x,0,unknown,4129949,,,0.2812964487341561,,12.644136044004709,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,175.0,8000.0,1.0,True,True,True,True,-35.33209647045934,-3439.731965189568,-0.00839807571601849,-0.8175888886362344,-454.1748046875,False,0.6641488018287663,0.02482508985438676,False,1,86,265.2685546875,277.490234375,8.86631054729974,307,True,False,success,phase76_handoff,"{""phase76_handoff"": 86}","{""handoff_ready"": 215, ""insertion_window"": 52, ""intercept_possible_poor_alignment"": 40}",2.104654818683916e-16,7.398261572089514e-11,-0.0038053019082545138,-3.6991364129378737e-11,0.2861142806458803,0.2677516417374583,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,86,True,0.28013029315960913,1,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -3.6991364129378737e-11, ""energy_error_ratio"": -7.398261572089514e-11, ""r_error_ratio"": -3.6998697916666665e-11, ""vr_ratio"": 2.055292407109975e-11, ""vt_error_ratio"": 7.350036043192427e-15}",2.9569801506190814,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.003805301908254529,7.350036043192427e-15,0.003805301908254529,0.2677516418490506,0.003805301908254529,D_1x_recoverable,4,outside_3x,2.9569801506190814,3.773876976166162,,7.350036043192427e-15,,,3.2703555545449374,2.1196812417826454,2.1196812417826454,C_3x,1,outside_3x,,86,,,-0.8175888886362344,,0,0,{},False
phase27_delayed_sync_burn,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036266.99902,153496951935.50977,343.6989150753124,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5189729724889153,0.006107327294770394,-0.32753377425067104,0.5189253994462651,0.327502200482083,0.9720374749698517,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.32753377425067104, ""energy_error_ratio"": -0.5189729724889153, ""r_error_ratio"": 0.02046626025806797, ""vr_ratio"": 0.08161871712335189, ""vt_error_ratio"": -0.34102061779164794}",9.086850509347325,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.013620267358068197,-0.34102061779164794,0.013620267358068197,0.3408398556022708,0.013620267358068197,D_1x_recoverable,4,unknown,9.086850509347325,9.200248967409705,,-0.34102061779164794,,,,8.0,8.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035724.7881,378342332637.4072,325.08467696479426,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8029052688622864,0.020795802465610375,-0.6760679156965376,0.8028174946721713,0.6759812236145738,0.9483424233034455,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.6760679156965376, ""energy_error_ratio"": -0.8029052688622864, ""r_error_ratio"": 0.050445644351654294, ""vr_ratio"": 0.07715490634276088, ""vt_error_ratio"": -0.6916241349133331}",20.446890754374035,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.02781352146132346,-0.6916241349133331,0.02781352146132346,0.691476371368052,0.02781352146132346,D_1x_recoverable,4,unknown,20.446890754374035,20.665000669607032,,-0.6916241349133331,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149416193892.7412,149416193892.7412,55.39598793951587,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0136360530275945,-0.1426785900258876,-1.160968362496502,1.0131237021452688,0.9987174330248539,1.374876627303795,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,128,-139.51785912616518,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.2578415599813004, ""energy_error_ratio"": 0.8494704621631978, ""r_error_ratio"": -0.01999946891827474, ""vr_ratio"": 0.4928335804732481, ""vt_error_ratio"": 0.28351110033878657}","{""angular_momentum_error_ratio"": -0.019995864294596395, ""energy_error_ratio"": -0.04080310040982715, ""r_error_ratio"": -0.01999586417420534, ""vr_ratio"": 0.0021479496549812694, ""vt_error_ratio"": -1.228474215382648e-10}",7.9990666260204035,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.12518223472029347,-1.1642403856032095,1.228474215382648e-10,0.9987503820322391,1.228474215382648e-10,D_1x_recoverable,4,unknown,7.9990666260204035,9.009099560311984,0.28351110033878657,-1.228474215382648e-10,0.28351110021593917,-0.022705286554869974,,7.9688638218971874,7.9688638218971874,outside_3x,0,unknown,723439,,,0.25719987993548726,,25.87946274152828,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,150.0,10000.0,1.0,True,True,True,True,-6.276680836972505,-4026.540150778171,-0.0014919024394221608,-0.9570671553015822,-547.65234375,False,0.7674440072415927,0.02644763969103196,False,1,413,80.015625,399.2158203125,22.040497429913927,630,True,False,success,phase76_handoff,"{""phase76_handoff"": 413}","{""handoff_ready"": 211, ""insertion_window"": 251, ""intercept_possible_poor_alignment"": 168}",0.0,1.0644565350620334e-10,-0.13397459621556124,-5.3222465417905946e-11,0.6430051106494269,0.6187930017814905,1.000000000000006,False,0,0,0,0,0,1,0,0,0,0,413,True,0.6555555555555556,0,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -5.3222465417905946e-11, ""energy_error_ratio"": -1.0644565350620334e-10, ""r_error_ratio"": -5.322877604166667e-11, ""vr_ratio"": 2.957004284280792e-11, ""vt_error_ratio"": 6.269148389781775e-15}",2.758531474618212,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.1339745962155612,6.269148389781775e-15,0.1339745962155612,0.6187930028131363,0.1339745962155612,D_1x_recoverable,4,outside_3x,2.758531474618212,3.9131082488733675,,6.269148389781775e-15,,,3.8282686212063286,2.6852791219384198,2.6852791219384198,C_3x,1,outside_3x,,413,,,-0.9570671553015822,,0,0,{},False
phase27_delayed_sync_burn,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208001.97266,170233753030.82324,2014.8353784766816,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5260135675057651,-0.12535721577320472,-0.5422358781238094,0.5259671295358843,0.5421962744625494,0.970206527515042,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.5422358781238094, ""energy_error_ratio"": -0.5260135675057651, ""r_error_ratio"": 0.0226978337374431, ""vr_ratio"": 0.4787990375207128, ""vt_error_ratio"": -0.5523955299648045}",25.53942098359567,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.14250707428745554,-0.5523955299648045,0.14250707428745554,0.5517661537920886,0.14250707428745554,D_1x_recoverable,4,unknown,25.53942098359567,25.615534383720796,,-0.5523955299648045,,,,23.939954008230842,23.939954008230842,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204863.0635,394424709804.75195,1932.326912783091,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.688989201875164,-0.11258803253505753,-0.9833255016508394,0.6889255822599637,0.9832166586220563,0.945613346805704,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.9833255016508394, ""energy_error_ratio"": -0.688989201875164, ""r_error_ratio"": 0.05258996130730026, ""vr_ratio"": 0.45916769375605515, ""vt_error_ratio"": -0.984158600250708}",30.891819060499373,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.1548457452714833,-0.984158600250708,0.1548457452714833,0.9840354545583666,0.1548457452714833,D_1x_recoverable,4,unknown,30.891819060499373,31.137209960475968,,-0.984158600250708,,,,22.958387218645754,24.39750182371332,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149431167609.43262,149431167609.43262,55.39598794305327,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0136402975829621,-0.04378221735089306,-1.1609677733487713,1.0132559954143274,0.9988560068761609,1.407866913416998,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,128,-156.72827327352138,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.35687019721921753, ""energy_error_ratio"": 0.9412734620470542, ""r_error_ratio"": -0.019999725092979037, ""vr_ratio"": 0.2551077222901433, ""vt_error_ratio"": 0.38456103734047686}","{""angular_momentum_error_ratio"": -0.01999786078665782, ""energy_error_ratio"": -0.04080733482618945, ""r_error_ratio"": -0.019997860667272264, ""vr_ratio"": 0.0021299931678783104, ""vt_error_ratio"": -1.2182165915517808e-10}",7.999853148840933,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.02426756872540107,-1.1642401190498282,1.2182165915517808e-10,0.9988934744471847,1.2182165915517808e-10,D_1x_recoverable,4,unknown,7.999853148840933,8.993578661262932,0.38456103734047686,-1.2182165915517808e-10,0.3845610372186552,-0.022712692974003024,,7.96966242012078,7.96966242012078,outside_3x,0,unknown,1397585,,,0.35317733984134475,,16.18188438921884,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,165.0,10000.0,1.0,True,True,True,True,-8.88966729674766,-3994.6531548940916,-0.0021129824297496515,-0.9494879445402064,-488.6103515625,False,0.7621259346130128,0.026098185272395925,False,1,243,206.97265625,277.3115234375,17.30631244279581,460,True,False,success,phase76_handoff,"{""phase76_handoff"": 243}","{""handoff_ready"": 211, ""insertion_window"": 148, ""intercept_possible_poor_alignment"": 101}",2.104654818683916e-16,7.393778657325719e-11,-0.034074173710931875,-3.6968672685193056e-11,0.5219687416576904,0.504706529929417,1.0000000000000058,False,0,0,0,0,0,1,0,0,0,0,243,True,0.5282608695652173,0,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -3.6968672685193056e-11, ""energy_error_ratio"": -7.393778657325719e-11, ""r_error_ratio"": -3.697486979166667e-11, ""vr_ratio"": 2.0540116825669266e-11, ""vt_error_ratio"": 6.269148389781775e-15}",2.8017542840775818,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.034074173710931834,6.269148389781775e-15,0.034074173710931834,0.5047065303409712,0.034074173710931834,D_1x_recoverable,4,outside_3x,2.8017542840775818,3.899255423179114,,6.269148389781775e-15,,,3.7979517781608254,2.7372981307243807,2.7372981307243807,C_3x,1,outside_3x,,243,,,-0.9494879445402064,,0,0,{},False
phase27_delayed_sync_burn,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107669.6914,160441587470.6494,1036.6874215977077,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5984167021628569,-0.024462734730208335,-0.44147204670352974,0.5983633829346504,0.44143243075425637,0.9681341043581951,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.44147204670352974, ""energy_error_ratio"": -0.5984167021628569, ""r_error_ratio"": 0.021392211662753256, ""vr_ratio"": 0.24631657695691084, ""vt_error_ratio"": -0.4531699508583222}",14.953091824434882,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.04359091640216505,-0.4531699508583222,0.04359091640216505,0.4527590275667719,0.04359091640216505,D_1x_recoverable,4,unknown,14.953091824434882,15.028026929355047,,-0.4531699508583222,,,,12.315830715238205,12.315830715238205,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106044.8506,385004623547.50195,990.4416383030277,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8342172773759577,-0.010220561444707415,-0.8812168819651444,0.834135488220382,0.8811080071639357,0.9424168952861584,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.8812168819651444, ""energy_error_ratio"": -0.8342172773759577, ""r_error_ratio"": 0.051333949806333594, ""vr_ratio"": 0.23529262884747273, ""vt_error_ratio"": -0.8870167580370282}",23.56207068556549,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.05735291566162611,-0.8870167580370282,0.05735291566162611,0.8868415814505126,0.05735291566162611,D_1x_recoverable,4,unknown,23.56207068556549,23.764622050615234,,-0.8870167580370282,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149436446265.86914,149436446265.86914,55.39598794383773,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306496,1.013641783864821,-0.025090063551973553,-1.1609675956301848,1.0132818077204326,0.9988831931718566,1.4140588231546323,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,1396606,0,,0.0,128,-163.9670015769536,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.3755891011590561, ""energy_error_ratio"": 0.9587463929105391, ""r_error_ratio"": -0.019999815558097916, ""vr_ratio"": 0.17115808320313208, ""vt_error_ratio"": 0.40366208394382785}","{""angular_momentum_error_ratio"": -0.019998564606650466, ""energy_error_ratio"": -0.04080881871164683, ""r_error_ratio"": -0.019998564487504686, ""vr_ratio"": 0.0021257142452075052, ""vt_error_ratio"": -1.215771623679766e-10}",8.000131806843411,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.005193942399973061,-1.1642400556639074,1.215771623679766e-10,0.998921566604759,1.215771623679766e-10,D_1x_recoverable,4,unknown,8.000131806843411,8.988862593326761,0.40366208394382785,-1.215771623679766e-10,0.4036620838222507,-0.022714204704057217,,7.96994394846401,7.96994394846401,outside_3x,0,unknown,2083073,,,0.3668281358120563,,13.945382795232552,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,170.0,10000.0,1.0,True,True,True,True,-627.8014830847948,-3075.3016548794985,-0.1492219516037754,-0.7309675543558039,-43366.4140625,False,0.7638403911913622,0.018126425876468198,False,1,3843,15013.0810546875,48971.787109375,233.64182222797018,4059,True,False,success,phase76_handoff,"{""phase76_handoff"": 3843}","{""handoff_ready"": 212, ""insertion_window"": 1791, ""intercept_possible_poor_alignment"": 2056}",2.104654818683916e-16,1.3059133116941239e-08,-0.015192246987791962,-6.529566633759087e-09,0.9258990373606751,0.919683014238784,1.000000000000005,False,0,0,0,0,0,1,0,0,0,0,3843,True,0.9467849223946785,0,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -6.529566633759087e-09, ""energy_error_ratio"": -1.3059133116941239e-08, ""r_error_ratio"": -6.5295716145833335e-09, ""vr_ratio"": 3.6275379392718474e-09, ""vt_error_ratio"": 4.972083205688995e-15}",2.7329392774020005,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.015192246987791968,4.972083205688995e-15,0.015192246987791968,0.9196830167914988,0.015192246987791968,D_1x_recoverable,4,A_3x,2.7329392774020005,5.534468659676986,,4.972083205688995e-15,,,7.4610975801887705,2.684550866708462,2.684550866708462,C_3x,1,outside_3x,,3843,,,-0.7309675543558039,,0,0,{},False
phase27_delayed_sync_burn,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072238.28223,156982010040.14062,690.9551264900366,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.6120028652346886,-0.005392923511594131,-0.42242841375953827,0.6119482547325864,0.422388795352401,0.9677447593910704,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.42242841375953827, ""energy_error_ratio"": -0.6120028652346886, ""r_error_ratio"": 0.02093093467201875, ""vr_ratio"": 0.16414235461975824, ""vt_error_ratio"": -0.4342696781677884}",11.70170779288859,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.02489502305058251,-0.4342696781677884,0.02489502305058251,0.43397368747765497,0.02489502305058251,D_1x_recoverable,4,unknown,11.70170779288859,11.785753648356453,,-0.4342696781677884,,,,8.261492065281601,8.261492065281601,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071148.1328,381678095048.9453,657.8331856588024,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.8614744017992496,0.009127655905139585,-0.8619205445269049,0.8613892022927113,0.8618118459216247,0.9418158667040529,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.8619205445269049, ""energy_error_ratio"": -0.8614744017992496, ""r_error_ratio"": 0.050890412673192706, ""vr_ratio"": 0.15623551827277804, ""vt_error_ratio"": -0.8686071793900403}",21.702524960613893,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.03892604199510515,-0.8686071793900403,0.03892604199510515,0.8684480792003694,0.03892604199510515,D_1x_recoverable,4,unknown,21.702524960613893,21.960446269043867,,-0.8686071793900403,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
